instrument_id,symbol,market,asset_class,source,added_on,active,price_eligible,price_source,inactive_on
EVRG_US_EQ,EVRG,US,EQ,trading212,2025-12-26,True,True,yahoo,
EVR_US_EQ,EVR,US,EQ,trading212,2025-12-26,True,True,yahoo,
EVSBY_US_EQ,EVSBY,US,EQ,trading212,2025-12-26,True,True,yahoo,
EVSDd_EQ,EVSDd,,EQ,trading212,2025-12-26,True,True,yahoo,
EVSI_US_EQ,EVSI,US,EQ,trading212,2025-12-26,True,True,yahoo,
EVS_BE_EQ,EVS,BE,EQ,trading212,2025-12-26,True,True,yahoo,
EVTCY_US_EQ,EVTCY,US,EQ,trading212,2025-12-26,True,True,yahoo,
EVTC_US_EQ,EVTC,US,EQ,trading212,2025-12-26,True,True,yahoo,
EVTd_EQ,EVTd,,EQ,trading212,2025-12-26,True,True,yahoo,
EVVTY_US_EQ,EVVTY,US,EQ,trading212,2025-12-26,True,True,yahoo,
EWATm_EQ,EWATm,,EQ,trading212,2025-12-26,True,True,yahoo,
EWBC_US_EQ,EWBC,US,EQ,trading212,2025-12-26,True,True,yahoo,
EWCZ_US_EQ,EWCZ,US,EQ,trading212,2025-12-26,True,True,yahoo,
EWLd_EQ,EWLd,,EQ,trading212,2025-12-26,True,True,yahoo,
EWSDd_EQ,EWSDd,,EQ,trading212,2025-12-26,True,True,yahoo,
EWSPl_EQ,EWSPl,,EQ,trading212,2025-12-26,True,True,yahoo,
EWSPs_EQ,EWSPs,,EQ,trading212,2025-12-26,True,True,yahoo,
EWSXd_EQ,EWSXd,,EQ,trading212,2025-12-26,True,True,yahoo,
EWTX_US_EQ,EWTX,US,EQ,trading212,2025-12-26,True,True,yahoo,
EW_US_EQ,EW,US,EQ,trading212,2025-12-26,True,True,yahoo,
EXA1a_EQ,EXA1a,,EQ,trading212,2025-12-26,True,True,yahoo,
EXACp_EQ,EXACp,,EQ,trading212,2025-12-26,True,True,yahoo,
EXAGd_EQ,EXAGd,,EQ,trading212,2025-12-26,True,True,yahoo,
EXAS_US_EQ,EXAS,US,EQ,trading212,2025-12-26,True,True,yahoo,
EXAp_EQ,EXAp,,EQ,trading212,2025-12-26,True,True,yahoo,
EXCHs_EQ,EXCHs,,EQ,trading212,2025-12-26,True,True,yahoo,
EXCSl_EQ,EXCSl,,EQ,trading212,2025-12-26,True,True,yahoo,
EXC_US_EQ,EXC,US,EQ,trading212,2025-12-26,True,True,yahoo,
EXEL_US_EQ,EXEL,US,EQ,trading212,2025-12-26,True,True,yahoo,
EXENSp_EQ,EXENSp,,EQ,trading212,2025-12-26,True,True,yahoo,
EXEp_EQ,EXEp,,EQ,trading212,2025-12-26,True,True,yahoo,
EXFY_US_EQ,EXFY,US,EQ,trading212,2025-12-26,True,True,yahoo,
EXH1d_EQ,EXH1d,,EQ,trading212,2025-12-26,True,True,yahoo,
EXICd_EQ,EXICd,,EQ,trading212,2025-12-26,True,True,yahoo,
EXIDd_EQ,EXIDd,,EQ,trading212,2025-12-26,True,True,yahoo,
EXK_US_EQ,EXK,US,EQ,trading212,2025-12-26,True,True,yahoo,
EXLS_US_EQ,EXLS,US,EQ,trading212,2025-12-26,True,True,yahoo,
EXLd_EQ,EXLd,,EQ,trading212,2025-12-26,True,True,yahoo,
EXM_BE_EQ,EXM,BE,EQ,trading212,2025-12-26,True,True,yahoo,
EXNp_EQ,EXNp,,EQ,trading212,2025-12-26,True,True,yahoo,
EXOD_US_EQ,EXOD,US,EQ,trading212,2025-12-26,True,True,yahoo,
EXOa_EQ,EXOa,,EQ,trading212,2025-12-26,True,True,yahoo,
EXPC_US_EQ,EXPC,US,EQ,trading212,2025-12-26,True,True,yahoo,
EXPD_US_EQ,EXPD,US,EQ,trading212,2025-12-26,True,True,yahoo,
EXPE_US_EQ,EXPE,US,EQ,trading212,2025-12-26,True,True,yahoo,
EXPGY_US_EQ,EXPGY,US,EQ,trading212,2025-12-26,True,True,yahoo,
EXPI_US_EQ,EXPI,US,EQ,trading212,2025-12-26,True,True,yahoo,
EXPO_US_EQ,EXPO,US,EQ,trading212,2025-12-26,True,True,yahoo,
EXP_US_EQ,EXP,US,EQ,trading212,2025-12-26,True,True,yahoo,
EXROF_US_EQ,EXROF,US,EQ,trading212,2025-12-26,True,True,yahoo,
EXR_US_EQ,EXR,US,EQ,trading212,2025-12-26,True,True,yahoo,
EXS1d_EQ,EXS1d,,EQ,trading212,2025-12-26,True,True,yahoo,
EXS3d_EQ,EXS3d,,EQ,trading212,2025-12-26,True,True,yahoo,
EXSAd_EQ,EXSAd,,EQ,trading212,2025-12-26,True,True,yahoo,
EXSHd_EQ,EXSHd,,EQ,trading212,2025-12-26,True,True,yahoo,
EXSId_EQ,EXSId,,EQ,trading212,2025-12-26,True,True,yahoo,
EXSR_US_EQ,EXSR,US,EQ,trading212,2025-12-26,True,True,yahoo,
EXTR_US_EQ,EXTR,US,EQ,trading212,2025-12-26,True,True,yahoo,
EXU1d_EQ,EXU1d,,EQ,trading212,2025-12-26,True,True,yahoo,
EXUSd_EQ,EXUSd,,EQ,trading212,2025-12-26,True,True,yahoo,
EXUSl_EQ,EXUSl,,EQ,trading212,2025-12-26,True,True,yahoo,
EXV1d_EQ,EXV1d,,EQ,trading212,2025-12-26,True,True,yahoo,
EXV2d_EQ,EXV2d,,EQ,trading212,2025-12-26,True,True,yahoo,
EXV3d_EQ,EXV3d,,EQ,trading212,2025-12-26,True,True,yahoo,
EXV6d_EQ,EXV6d,,EQ,trading212,2025-12-26,True,True,yahoo,
EXW1d_EQ,EXW1d,,EQ,trading212,2025-12-26,True,True,yahoo,
EXX1d_EQ,EXX1d,,EQ,trading212,2025-12-26,True,True,yahoo,
EXX5d_EQ,EXX5d,,EQ,trading212,2025-12-26,True,True,yahoo,
EXXWd_EQ,EXXWd,,EQ,trading212,2025-12-26,True,True,yahoo,
EYEDl_EQ,EYEDl,,EQ,trading212,2025-12-26,True,True,yahoo,
EYEG_US_EQ,EYEG,US,EQ,trading212,2025-12-26,True,True,yahoo,
EYEN_US_EQ,EYEN,US,EQ,trading212,2025-12-26,True,True,yahoo,
EYES_US_EQ,EYES,US,EQ,trading212,2025-12-26,True,True,yahoo,
EYE_US_EQ,EYE,US,EQ,trading212,2025-12-26,True,True,yahoo,
EYPT_US_EQ,EYPT,US,EQ,trading212,2025-12-26,True,True,yahoo,
EZEe_EQ,EZEe,,EQ,trading212,2025-12-26,True,True,yahoo,
EZFL_US_EQ,EZFL,US,EQ,trading212,2025-12-26,True,True,yahoo,
EZGO_US_EQ,EZGO,US,EQ,trading212,2025-12-26,True,True,yahoo,
EZNCm_EQ,EZNCm,,EQ,trading212,2025-12-26,True,True,yahoo,
EZPW_US_EQ,EZPW,US,EQ,trading212,2025-12-26,True,True,yahoo,
EZVd_EQ,EZVd,,EQ,trading212,2025-12-26,True,True,yahoo,
E_US_EQ,E,US,EQ,trading212,2025-12-26,True,True,yahoo,
F1YNd_EQ,F1YNd,,EQ,trading212,2025-12-26,True,False,none,
F3Ad_EQ,F3Ad,,EQ,trading212,2025-12-26,True,True,yahoo,
F3Cd_EQ,F3Cd,,EQ,trading212,2025-12-26,True,False,none,
F50Ad_EQ,F50Ad,,EQ,trading212,2025-12-26,True,True,yahoo,
F8Pd_EQ,F8Pd,,EQ,trading212,2025-12-26,True,False,none,
FA1d_EQ,FA1d,,EQ,trading212,2025-12-26,True,True,yahoo,
FAAAl_EQ,FAAAl,,EQ,trading212,2025-12-26,True,True,yahoo,
FAAd_EQ,FAAd,,EQ,trading212,2025-12-26,True,True,yahoo,
FABP_US_EQ,FABP,US,EQ,trading212,2025-12-26,True,True,yahoo,
FACC_AT_EQ,FACC,AT,EQ,trading212,2025-12-26,True,True,yahoo,
FACEe_EQ,FACEe,,EQ,trading212,2025-12-26,True,True,yahoo,
FACO_US_EQ,FACO,US,EQ,trading212,2025-12-26,True,True,yahoo,
FACT1_US_EQ,FACT1,US,EQ,trading212,2025-12-26,True,True,yahoo,
FACT_US_EQ,FACT,US,EQ,trading212,2025-12-26,True,True,yahoo,
FAEe_EQ,FAEe,,EQ,trading212,2025-12-26,True,True,yahoo,
FAF_US_EQ,FAF,US,EQ,trading212,2025-12-26,True,True,yahoo,
FAGR_BE_EQ,FAGR,BE,EQ,trading212,2025-12-26,True,True,yahoo,
FAGRl_EQ,FAGRl,,EQ,trading212,2025-12-26,True,True,yahoo,
FAIGl_EQ,FAIGl,,EQ,trading212,2025-12-26,True,True,yahoo,
FAIRl_EQ,FAIRl,,EQ,trading212,2025-12-26,True,True,yahoo,
FALC_US_EQ,FALC,US,EQ,trading212,2025-12-26,True,True,yahoo,
FALGp_EQ,FALGp,,EQ,trading212,2025-12-26,True,True,yahoo,
FAMI_US_EQ,FAMI,US,EQ,trading212,2025-12-26,True,True,yahoo,
FAN1l_EQ,FAN1l,,EQ,trading212,2025-12-26,True,True,yahoo,
FAN3l_EQ,FAN3l,,EQ,trading212,2025-12-26,True,True,yahoo,
FANEl_EQ,FANEl,,EQ,trading212,2025-12-26,True,True,yahoo,
FANG_US_EQ,FANG,US,EQ,trading212,2025-12-26,True,True,yahoo,
FANGl_EQ,FANGl,,EQ,trading212,2025-12-26,True,True,yahoo,
FANH_US_EQ,FANH,US,EQ,trading212,2025-12-26,True,True,yahoo,
FANUY_US_EQ,FANUY,US,EQ,trading212,2025-12-26,True,True,yahoo,
FARM_US_EQ,FARM,US,EQ,trading212,2025-12-26,True,True,yahoo,
FAST_US_EQ,FAST,US,EQ,trading212,2025-12-26,True,True,yahoo,
FASTa_EQ,FASTa,,EQ,trading212,2025-12-26,True,True,yahoo,
FASd_EQ,FASd,,EQ,trading212,2025-12-26,True,True,yahoo,
FATE_US_EQ,FATE,US,EQ,trading212,2025-12-26,True,True,yahoo,
FATN_US_EQ,FATN,US,EQ,trading212,2025-12-26,True,True,yahoo,
FAT_US_EQ,FAT,US,EQ,trading212,2025-12-26,True,True,yahoo,
FA_US_EQ,FA,US,EQ,trading212,2025-12-26,True,True,yahoo,
FB2Ad_EQ,FB2Ad,,EQ,trading212,2025-12-26,True,True,yahoo,
FB2El_EQ,FB2El,,EQ,trading212,2025-12-26,True,True,yahoo,
FB2l_EQ,FB2l,,EQ,trading212,2025-12-26,True,False,none,
FB3Sl_EQ,FB3Sl,,EQ,trading212,2025-12-26,True,False,none,
FB3l_EQ,FB3l,,EQ,trading212,2025-12-26,True,False,none,
FBAK_US_EQ,FBAK,US,EQ,trading212,2025-12-26,True,True,yahoo,
FBEl_EQ,FBEl,,EQ,trading212,2025-12-26,True,True,yahoo,
FBGL_US_EQ,FBGL,US,EQ,trading212,2025-12-26,True,False,none,
FBHS_US_EQ,FBHS,US,EQ,trading212,2025-12-26,True,False,none,
FBIO_US_EQ,FBIO,US,EQ,trading212,2025-12-26,True,True,yahoo,
FBIZ_US_EQ,FBIZ,US,EQ,trading212,2025-12-26,True,True,yahoo,
FBK_US_EQ,FBK,US,EQ,trading212,2025-12-26,True,False,none,
FBLA_US_EQ,FBLA,US,EQ,trading212,2025-12-26,True,True,yahoo,
FBLG_US_EQ,FBLG,US,EQ,trading212,2025-12-26,True,False,none,
FBNC_US_EQ,FBNC,US,EQ,trading212,2025-12-26,True,False,none,
FBPI_US_EQ,FBPI,US,EQ,trading212,2025-12-26,True,True,yahoo,
FBP_US_EQ,FBP,US,EQ,trading212,2025-12-26,True,False,none,
FBRT_US_EQ,FBRT,US,EQ,trading212,2025-12-26,True,False,none,
FBRTl_EQ,FBRTl,,EQ,trading212,2025-12-26,True,False,none,
FBRX_US_EQ,FBRX,US,EQ,trading212,2025-12-26,True,False,none,
FBSI_US_EQ,FBSI,US,EQ,trading212,2025-12-26,True,True,yahoo,
FBTCl_EQ,FBTCl,,EQ,trading212,2025-12-26,True,False,none,
FBTGl_EQ,FBTGl,,EQ,trading212,2025-12-26,True,False,none,
FBTT_US_EQ,FBTT,US,EQ,trading212,2025-12-26,True,False,none,
FBTUl_EQ,FBTUl,,EQ,trading212,2025-12-26,True,True,yahoo,
FB_US_EQ,FB,US,EQ,trading212,2025-12-26,True,False,none,
FCAP_US_EQ,FCAP,US,EQ,trading212,2025-12-26,True,True,yahoo,
FCAU_US_EQ,FCAU,US,EQ,trading212,2025-12-26,True,True,yahoo,
FCBC_US_EQ,FCBC,US,EQ,trading212,2025-12-26,True,False,none,
FCCO_US_EQ,FCCO,US,EQ,trading212,2025-12-26,True,True,yahoo,
FCCe_EQ,FCCe,,EQ,trading212,2025-12-26,True,True,yahoo,
FCEL_US_EQ,FCEL,US,EQ,trading212,2025-12-26,True,True,yahoo,
FCFS_US_EQ,FCFS,US,EQ,trading212,2025-12-26,True,False,none,
FCF_US_EQ,FCF,US,EQ,trading212,2025-12-26,True,False,none,
FCNCA_US_EQ,FCNCA,US,EQ,trading212,2025-12-26,True,True,yahoo,
FCNCB_US_EQ,FCNCB,US,EQ,trading212,2025-12-26,True,False,none,
FCN_US_EQ,FCN,US,EQ,trading212,2025-12-26,True,False,none,
FCOB_US_EQ,FCOB,US,EQ,trading212,2025-12-26,True,True,yahoo,
FCPT_US_EQ,FCPT,US,EQ,trading212,2025-12-26,True,False,none,
FCRNd_EQ,FCRNd,,EQ,trading212,2025-12-26,True,False,none,
FCRUl_EQ,FCRUl,,EQ,trading212,2025-12-26,True,True,yahoo,
FCRUm_EQ,FCRUm,,EQ,trading212,2025-12-26,True,True,yahoo,
FCSGa_EQ,FCSGa,,EQ,trading212,2025-12-26,True,True,yahoo,
FCUV_US_EQ,FCUV,US,EQ,trading212,2025-12-26,True,True,yahoo,
FCX_US_EQ,FCX,US,EQ,trading212,2025-12-26,True,False,none,
FC_US_EQ,FC,US,EQ,trading212,2025-12-26,True,False,none,
FDBC_US_EQ,FDBC,US,EQ,trading212,2025-12-26,True,False,none,
FDEp_EQ,FDEp,,EQ,trading212,2025-12-26,True,True,yahoo,
FDIUl_EQ,FDIUl,,EQ,trading212,2025-12-26,True,True,yahoo,
FDJp_EQ,FDJp,,EQ,trading212,2025-12-26,True,False,none,
FDMT_US_EQ,FDMT,US,EQ,trading212,2025-12-26,True,False,none,
FDOd_EQ,FDOd,,EQ,trading212,2025-12-26,True,True,yahoo,
FDP_US_EQ,FDP,US,EQ,trading212,2025-12-26,True,False,none,
FDSB_US_EQ,FDSB,US,EQ,trading212,2025-12-26,True,False,none,
FDS_US_EQ,FDS,US,EQ,trading212,2025-12-26,True,False,none,
FDUS_US_EQ,FDUS,US,EQ,trading212,2025-12-26,True,True,yahoo,
FDVA_US_EQ,FDVA,US,EQ,trading212,2025-12-26,True,True,yahoo,
FDX_US_EQ,FDX,US,EQ,trading212,2025-12-26,True,False,none,
FDXd_EQ,FDXd,,EQ,trading212,2025-12-26,True,False,none,
FEAC_US_EQ,FEAC,US,EQ,trading212,2025-12-26,True,True,yahoo,
FEAM_US_EQ,FEAM,US,EQ,trading212,2025-12-26,True,True,yahoo,
FEBO_US_EQ,FEBO,US,EQ,trading212,2025-12-26,True,True,yahoo,
FEDFl_EQ,FEDFl,,EQ,trading212,2025-12-26,True,True,yahoo,
FEDU_US_EQ,FEDU,US,EQ,trading212,2025-12-26,True,True,yahoo,
FEGIl_EQ,FEGIl,,EQ,trading212,2025-12-26,True,True,yahoo,
FEIM_US_EQ,FEIM,US,EQ,trading212,2025-12-26,True,True,yahoo,
FELE_US_EQ,FELE,US,EQ,trading212,2025-12-26,True,True,yahoo,
FELTY_US_EQ,FELTY,US,EQ,trading212,2025-12-26,True,True,yahoo,
FEMEm_EQ,FEMEm,,EQ,trading212,2025-12-26,True,True,yahoo,
FEMIl_EQ,FEMIl,,EQ,trading212,2025-12-26,True,True,yahoo,
FEMPl_EQ,FEMPl,,EQ,trading212,2025-12-26,True,True,yahoo,
FEMY_US_EQ,FEMY,US,EQ,trading212,2025-12-26,True,True,yahoo,
FENC_US_EQ,FENC,US,EQ,trading212,2025-12-26,True,True,yahoo,
FENG_US_EQ,FENG,US,EQ,trading212,2025-12-26,True,True,yahoo,
FEPIl_EQ,FEPIl,,EQ,trading212,2025-12-26,True,True,yahoo,
FEPl_EQ,FEPl,,EQ,trading212,2025-12-26,True,True,yahoo,
FEQDl_EQ,FEQDl,,EQ,trading212,2025-12-26,True,True,yahoo,
FEQPl_EQ,FEQPl,,EQ,trading212,2025-12-26,True,True,yahoo,
FERGRa_EQ,FERGRa,,EQ,trading212,2025-12-26,True,True,yahoo,
FERGY_US_EQ,FERGY,US,EQ,trading212,2025-12-26,True,True,yahoo,
FER_US_EQ,FER,US,EQ,trading212,2025-12-26,True,True,yahoo,
FERe_EQ,FERe,,EQ,trading212,2025-12-26,True,True,yahoo,
FESDd_EQ,FESDd,,EQ,trading212,2025-12-26,True,True,yahoo,
FET_US_EQ,FET,US,EQ,trading212,2025-12-26,True,True,yahoo,
FEUId_EQ,FEUId,,EQ,trading212,2025-12-26,True,True,yahoo,
FEUIl_EQ,FEUIl,,EQ,trading212,2025-12-26,True,True,yahoo,
FEURl_EQ,FEURl,,EQ,trading212,2025-12-26,True,True,yahoo,
FEVd_EQ,FEVd,,EQ,trading212,2025-12-26,True,True,yahoo,
FEYd_EQ,FEYd,,EQ,trading212,2025-12-26,True,True,yahoo,
FE_US_EQ,FE,US,EQ,trading212,2025-12-26,True,True,yahoo,
FFARMa_EQ,FFARMa,,EQ,trading212,2025-12-26,True,True,yahoo,
FFBC_US_EQ,FFBC,US,EQ,trading212,2025-12-26,True,False,none,
FFBW_US_EQ,FFBW,US,EQ,trading212,2025-12-26,True,False,none,
FFDF_US_EQ,FFDF,US,EQ,trading212,2025-12-26,True,False,none,
FFGHd_EQ,FFGHd,,EQ,trading212,2025-12-26,True,False,none,
FFHL_US_EQ,FFHL,US,EQ,trading212,2025-12-26,True,False,none,
FFIC_US_EQ,FFIC,US,EQ,trading212,2025-12-26,True,True,yahoo,
FFIN_US_EQ,FFIN,US,EQ,trading212,2025-12-26,True,True,yahoo,
FFIV_US_EQ,FFIV,US,EQ,trading212,2025-12-26,True,True,yahoo,
FFMH_US_EQ,FFMH,US,EQ,trading212,2025-12-26,True,False,none,
FFNTF_US_EQ,FFNTF,US,EQ,trading212,2025-12-26,True,False,none,
FFS1l_EQ,FFS1l,,EQ,trading212,2025-12-26,True,False,none,
FFSMd_EQ,FFSMd,,EQ,trading212,2025-12-26,True,False,none,
FFSMs_EQ,FFSMs,,EQ,trading212,2025-12-26,True,False,none,
FFUCF_US_EQ,FFUCF,US,EQ,trading212,2025-12-26,True,True,yahoo,
FFVd_EQ,FFVd,,EQ,trading212,2025-12-26,True,False,none,
FFWC_US_EQ,FFWC,US,EQ,trading212,2025-12-26,True,False,none,
FFWM_US_EQ,FFWM,US,EQ,trading212,2025-12-26,True,False,none,
FF_US_EQ,FF,US,EQ,trading212,2025-12-26,True,False,none,
FGA1d_EQ,FGA1d,,EQ,trading212,2025-12-26,True,True,yahoo,
FGBI_US_EQ,FGBI,US,EQ,trading212,2025-12-26,True,True,yahoo,
FGEN_US_EQ,FGEN,US,EQ,trading212,2025-12-26,True,True,yahoo,
FGEQd_EQ,FGEQd,,EQ,trading212,2025-12-26,True,True,yahoo,
FGFH_US_EQ,FGFH,US,EQ,trading212,2025-12-26,True,False,none,
FGGGl_EQ,FGGGl,,EQ,trading212,2025-12-26,True,False,none,
FGI_US_EQ,FGI,US,EQ,trading212,2025-12-26,True,True,yahoo,
FGLRl_EQ,FGLRl,,EQ,trading212,2025-12-26,True,False,none,
FGL_US_EQ,FGL,US,EQ,trading212,2025-12-26,True,False,none,
FGMC_US_EQ,FGMC,US,EQ,trading212,2025-12-26,True,False,none,
FGNA_US_EQ,FGNA,US,EQ,trading212,2025-12-26,True,True,yahoo,
FGQIl_EQ,FGQIl,,EQ,trading212,2025-12-26,True,True,yahoo,
FGRp_EQ,FGRp,,EQ,trading212,2025-12-26,True,False,none,
FG_US_EQ,FG,US,EQ,trading212,2025-12-26,True,False,none,
FHB_US_EQ,FHB,US,EQ,trading212,2025-12-26,True,False,none,
FHI_US_EQ,FHI,US,EQ,trading212,2025-12-26,True,True,yahoo,
FHLB_US_EQ,FHLB,US,EQ,trading212,2025-12-26,True,False,none,
FHLd_EQ,FHLd,,EQ,trading212,2025-12-26,True,False,none,
FHN_US_EQ,FHN,US,EQ,trading212,2025-12-26,True,False,none,
FHTX_US_EQ,FHTX,US,EQ,trading212,2025-12-26,True,False,none,
FHYGl_EQ,FHYGl,,EQ,trading212,2025-12-26,True,False,none,
FHYPl_EQ,FHYPl,,EQ,trading212,2025-12-26,True,False,none,
FIAC_US_EQ,FIAC,US,EQ,trading212,2025-12-26,True,True,yahoo,
FIBK_US_EQ,FIBK,US,EQ,trading212,2025-12-26,True,True,yahoo,
FICO_US_EQ,FICO,US,EQ,trading212,2025-12-26,True,True,yahoo,
FIEd_EQ,FIEd,,EQ,trading212,2025-12-26,True,True,yahoo,
FIGR_US_EQ,FIGR,US,EQ,trading212,2025-12-26,True,True,yahoo,
FIGS_US_EQ,FIGS,US,EQ,trading212,2025-12-26,True,True,yahoo,
FIG_US_EQ,FIG,US,EQ,trading212,2025-12-26,True,True,yahoo,
FIHL_US_EQ,FIHL,US,EQ,trading212,2025-12-26,True,True,yahoo,
FIHU_CA_EQ,FIHU,CA,EQ,trading212,2025-12-26,True,True,yahoo,
FIII_US_EQ,FIII,US,EQ,trading212,2025-12-26,True,True,yahoo,
FIIp_EQ,FIIp,,EQ,trading212,2025-12-26,True,True,yahoo,
FINDl_EQ,FINDl,,EQ,trading212,2025-12-26,True,True,yahoo,
FINGl_EQ,FINGl,,EQ,trading212,2025-12-26,True,True,yahoo,
FINMY_US_EQ,FINMY,US,EQ,trading212,2025-12-26,True,True,yahoo,
FINN_US_EQ,FINN,US,EQ,trading212,2025-12-26,True,True,yahoo,
FINV_US_EQ,FINV,US,EQ,trading212,2025-12-26,True,True,yahoo,
FINW_US_EQ,FINW,US,EQ,trading212,2025-12-26,True,True,yahoo,
FINXl_EQ,FINXl,,EQ,trading212,2025-12-26,True,True,yahoo,
FINXm_EQ,FINXm,,EQ,trading212,2025-12-26,True,True,yahoo,
FIP_US_EQ,FIP,US,EQ,trading212,2025-12-26,True,True,yahoo,
FISI_US_EQ,FISI,US,EQ,trading212,2025-12-26,True,True,yahoo,
FISV_US_EQ,FISV,US,EQ,trading212,2025-12-26,True,True,yahoo,
FIS_US_EQ,FIS,US,EQ,trading212,2025-12-26,True,True,yahoo,
FITB_US_EQ,FITB,US,EQ,trading212,2025-12-26,True,True,yahoo,
FIVE_US_EQ,FIVE,US,EQ,trading212,2025-12-26,True,True,yahoo,
FIVEl_EQ,FIVEl,,EQ,trading212,2025-12-26,True,True,yahoo,
FIVN_US_EQ,FIVN,US,EQ,trading212,2025-12-26,True,True,yahoo,
FIVd_EQ,FIVd,,EQ,trading212,2025-12-26,True,True,yahoo,
FIXX_US_EQ,FIXX,US,EQ,trading212,2025-12-26,True,True,yahoo,
FIX_US_EQ,FIX,US,EQ,trading212,2025-12-26,True,True,yahoo,
FIZZ_US_EQ,FIZZ,US,EQ,trading212,2025-12-26,True,True,yahoo,
FI_US_EQ,FI,US,EQ,trading212,2025-12-26,True,True,yahoo,
FJET_US_EQ,FJET,US,EQ,trading212,2025-12-26,True,True,yahoo,
FJKd_EQ,FJKd,,EQ,trading212,2025-12-26,True,False,none,
FJTCY_US_EQ,FJTCY,US,EQ,trading212,2025-12-26,True,False,none,
FJTNY_US_EQ,FJTNY,US,EQ,trading212,2025-12-26,True,False,none,
FJTSY_US_EQ,FJTSY,US,EQ,trading212,2025-12-26,True,False,none,
FJZd_EQ,FJZd,,EQ,trading212,2025-12-26,True,False,none,
FKA_AT_EQ,FKA,AT,EQ,trading212,2025-12-26,True,True,yahoo,
FKWL_US_EQ,FKWL,US,EQ,trading212,2025-12-26,True,False,none,
FKYS_US_EQ,FKYS,US,EQ,trading212,2025-12-26,True,False,none,
FLAC_US_EQ,FLAC,US,EQ,trading212,2025-12-26,True,True,yahoo,
FLAG_US_EQ,FLAG,US,EQ,trading212,2025-12-26,True,True,yahoo,
FLDM_US_EQ,FLDM,US,EQ,trading212,2025-12-26,True,False,none,
FLEX_US_EQ,FLEX,US,EQ,trading212,2025-12-26,True,True,yahoo,
FLEa_EQ,FLEa,,EQ,trading212,2025-12-26,True,True,yahoo,
FLGC_US_EQ,FLGC,US,EQ,trading212,2025-12-26,True,False,none,
FLGT_US_EQ,FLGT,US,EQ,trading212,2025-12-26,True,False,none,
FLGZY_US_EQ,FLGZY,US,EQ,trading212,2025-12-26,True,False,none,
FLIDY_US_EQ,FLIDY,US,EQ,trading212,2025-12-26,True,True,yahoo,
FLL_US_EQ,FLL,US,EQ,trading212,2025-12-26,True,False,none,
FLME_US_EQ,FLME,US,EQ,trading212,2025-12-26,True,True,yahoo,
FLNC_US_EQ,FLNC,US,EQ,trading212,2025-12-26,True,False,none,
FLNG_US_EQ,FLNG,US,EQ,trading212,2025-12-26,True,False,none,
FLNT_US_EQ,FLNT,US,EQ,trading212,2025-12-26,True,False,none,
FLOAl_EQ,FLOAl,,EQ,trading212,2025-12-26,True,True,yahoo,
FLOB_BE_EQ,FLOB,BE,EQ,trading212,2025-12-26,True,True,yahoo,
FLOC_US_EQ,FLOC,US,EQ,trading212,2025-12-26,True,True,yahoo,
FLOTl_EQ,FLOTl,,EQ,trading212,2025-12-26,True,True,yahoo,
FLOWa_EQ,FLOWa,,EQ,trading212,2025-12-26,True,True,yahoo,
FLO_US_EQ,FLO,US,EQ,trading212,2025-12-26,True,True,yahoo,
FLPEa_EQ,FLPEa,,EQ,trading212,2025-12-26,True,True,yahoo,
FLPEl_EQ,FLPEl,,EQ,trading212,2025-12-26,True,True,yahoo,
FLRKl_EQ,FLRKl,,EQ,trading212,2025-12-26,True,False,none,
FLR_US_EQ,FLR,US,EQ,trading212,2025-12-26,True,False,none,
FLS_US_EQ,FLS,US,EQ,trading212,2025-12-26,True,False,none,
FLT_US_EQ,FLT,US,EQ,trading212,2025-12-26,True,False,none,
FLUIes_EQ,FLUIes,,EQ,trading212,2025-12-26,True,True,yahoo,
FLUT_US_EQ,FLUT,US,EQ,trading212,2025-12-26,True,True,yahoo,
FLUX_BE_EQ,FLUX,BE,EQ,trading212,2025-12-26,True,True,yahoo,
FLUX_US_EQ,FLUX,US,EQ,trading212,2025-12-26,True,True,yahoo,
FLU_AT_EQ,FLU,AT,EQ,trading212,2025-12-26,True,True,yahoo,
FLWS_US_EQ,FLWS,US,EQ,trading212,2025-12-26,True,False,none,
FLXBd_EQ,FLXBd,,EQ,trading212,2025-12-26,True,False,none,
FLXBl_EQ,FLXBl,,EQ,trading212,2025-12-26,True,False,none,
FLXCd_EQ,FLXCd,,EQ,trading212,2025-12-26,True,False,none,
FLXCl_EQ,FLXCl,,EQ,trading212,2025-12-26,True,False,none,
FLXDd_EQ,FLXDd,,EQ,trading212,2025-12-26,True,False,none,
FLXDl_EQ,FLXDl,,EQ,trading212,2025-12-26,True,False,none,
FLXEl_EQ,FLXEl,,EQ,trading212,2025-12-26,True,True,yahoo,
FLXEm_EQ,FLXEm,,EQ,trading212,2025-12-26,True,True,yahoo,
FLXIl_EQ,FLXIl,,EQ,trading212,2025-12-26,True,True,yahoo,
FLXIm_EQ,FLXIm,,EQ,trading212,2025-12-26,True,True,yahoo,
FLXKd_EQ,FLXKd,,EQ,trading212,2025-12-26,True,False,none,
FLXKl_EQ,FLXKl,,EQ,trading212,2025-12-26,True,False,none,
FLXS_US_EQ,FLXS,US,EQ,trading212,2025-12-26,True,False,none,
FLXXd_EQ,FLXXd,,EQ,trading212,2025-12-26,True,False,none,
FLXXl_EQ,FLXXl,,EQ,trading212,2025-12-26,True,False,none,
